Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Seats,Price,Age,Brand,Model
Ford Figo Diesel ZXI,Chennai,2010,120000,1,0,0,31.200000000000003,1399.0,5.0,2.6,14,ford,figo diesel zxi
Maruti Ertiga ZDI,Mumbai,2016,33000,1,0,0,39.7332,1248.0,7.0,8.5,8,maruti,ertiga zdi
Honda City 1.5 GXI,Ahmedabad,2007,60006,2,0,0,19.968000000000004,1493.0,5.0,2.95,17,honda,city 1.5 gxi
Honda Amaze S i-Dtech,Kolkata,2014,52000,1,0,0,40.248000000000005,1498.0,5.0,3.5,10,honda,amaze s i-dtech
Hyundai i10 Magna,Jaipur,2015,43571,2,0,0,31.7616,1197.0,5.0,3.55,9,hyundai,i10 magna
Honda Amaze S i-Dtech,Kolkata,2013,50000,1,0,0,40.248000000000005,1498.0,5.0,3.25,11,honda,amaze s i-dtech
Skoda Laura Ambiente,Hyderabad,2008,113000,1,0,0,27.3,1896.0,5.0,4.5,16,skoda,laura ambiente
Renault Duster 85PS Diesel RxL,Delhi,2014,90000,1,0,0,30.997200000000003,1461.0,5.0,5.35,10,renault,duster 85ps diesel rxl
Mahindra NuvoSport N6,Chennai,2017,29000,1,0,1,27.222,1493.0,7.0,6.5,7,mahindra,nuvosport n6
Maruti Vitara Brezza ZDi Plus Dual Tone,Mumbai,2016,20000,1,0,0,37.908,1248.0,5.0,9.0,8,maruti,vitara brezza zdi plus dual tone
Hyundai i20 Asta Option 1.2,Kochi,2016,61012,2,0,0,29.016,1197.0,5.0,6.0,8,hyundai,i20 asta option 1.2
Skoda Fabia 1.4 MPI Ambiente,Jaipur,2009,87459,2,0,0,22.932,1390.0,5.0,2.75,15,skoda,fabia 1.4 mpi ambiente
Tata Indigo eCS GLX,Pune,2010,70500,2,0,0,24.3984,1193.0,5.0,1.5,14,tata,indigo ecs glx
Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2015,64103,1,1,0,24.5388,1968.0,5.0,19.9,9,audi,q3 2012-2015 35 tdi quattro premium plus
Skoda Octavia Elegance 1.8 TSI AT,Mumbai,2014,76000,2,1,0,22.932,1798.0,5.0,10.0,10,skoda,octavia elegance 1.8 tsi at
Toyota Etios Liva GD SP,Delhi,2014,104000,1,0,0,36.8004,1364.0,5.0,3.0,10,toyota,etios liva gd sp
Maruti Swift 1.3 VXi,Kolkata,2010,42001,2,0,0,25.116000000000003,1248.0,5.0,2.11,14,maruti,swift 1.3 vxi
Mercedes-Benz B Class B180,Kochi,2014,37245,2,1,0,23.088,1595.0,5.0,11.96,10,mercedes-benz,b class b180
Honda Amaze S Diesel,Kolkata,2013,45000,1,0,0,42.744,1498.0,5.0,3.25,11,honda,amaze s diesel
Hyundai Verna 1.6 SX,Jaipur,2012,117837,1,0,1,34.8192,1582.0,5.0,4.75,12,hyundai,verna 1.6 sx
Renault Duster 85PS Diesel RxL Optional,Mumbai,2014,30000,1,0,0,31.917600000000004,1461.0,5.0,5.95,10,renault,duster 85ps diesel rxl optional
Hyundai Creta 1.6 VTVT S,Delhi,2015,27057,2,0,1,23.8524,1591.0,5.0,8.15,9,hyundai,creta 1.6 vtvt s
Maruti Wagon R AMT VXI,Mumbai,2016,8500,2,1,0,31.995600000000003,998.0,5.0,4.22,8,maruti,wagon r amt vxi
Mercedes-Benz New C-Class C250 Avantgarde,Kolkata,2010,30500,2,1,0,18.314400000000003,1796.0,5.0,10.5,14,mercedes-benz,new c-class c250 avantgarde
Audi A8 L 3.0 TDI quattro,Delhi,2012,56000,1,1,0,18.408,2967.0,5.0,45.0,12,audi,a8 l 3.0 tdi quattro
Hyundai i10 Magna 1.1,Pune,2012,44000,2,0,1,30.9036,1086.0,5.0,2.9,12,hyundai,i10 magna 1.1
Skoda Rapid 1.6 MPI AT Style Black Package,Mumbai,2017,10500,2,1,0,22.308000000000003,1598.0,5.0,8.9,7,skoda,rapid 1.6 mpi at style black package
Skoda Superb Style 1.8 TSI AT,Hyderabad,2017,26000,2,1,0,22.8852,1798.0,5.0,26.0,7,skoda,superb style 1.8 tsi at
Hyundai i20 Active 1.2 SX,Coimbatore,2018,25166,2,0,0,26.8164,1197.0,5.0,8.22,6,hyundai,i20 active 1.2 sx
Honda Amaze VX i-DTEC,Kolkata,2014,64000,1,0,1,40.248000000000005,1498.0,5.0,3.5,10,honda,amaze vx i-dtec
Maruti Wagon R LXI,Chennai,2004,61000,2,0,1,29.484,998.0,5.0,1.25,20,maruti,wagon r lxi
Mahindra Verito 1.5 D4 BSIV,Hyderabad,2013,107000,1,0,0,32.8068,1461.0,5.0,3.7,11,mahindra,verito 1.5 d4 bsiv
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,29161,1,1,0,30.0612,2143.0,5.0,39.41,6,mercedes-benz,new c-class c 220d avantgarde edition c
Maruti Wagon R VXI,Kolkata,2013,32000,2,0,0,35.1,998.0,5.0,2.65,11,maruti,wagon r vxi
Nissan Terrano XV Premium 110 PS Anniversary Edition,Coimbatore,2015,46173,1,0,1,29.655600000000003,1461.0,5.0,8.92,9,nissan,terrano xv premium 110 ps anniversary edition
Maruti Swift VDI BSIV,Delhi,2013,47000,1,0,0,27.768,1248.0,5.0,4.1,11,maruti,swift vdi bsiv
Mini Cooper Convertible S,Kochi,2017,26327,2,1,0,26.2392,1998.0,4.0,35.67,7,mini,cooper convertible s
Ford Figo Diesel,Bangalore,2015,70436,1,0,0,31.200000000000003,1498.0,5.0,3.6,9,ford,figo diesel
Tata Indica V2 DLS BSII,Jaipur,2007,200000,1,0,1,26.832,1396.0,5.0,0.85,17,tata,indica v2 dls bsii
Chevrolet Beat LT,Kochi,2016,60813,2,0,1,29.016,1199.0,5.0,3.32,8,chevrolet,beat lt
Volkswagen Polo Diesel Comfortline 1.2L,Mumbai,2012,45000,1,0,0,34.4292,1199.0,5.0,3.6,12,volkswagen,polo diesel comfortline 1.2l
Maruti Swift ZDi,Hyderabad,2016,64000,1,0,0,35.724,1248.0,5.0,6.8,8,maruti,swift zdi
Ford Figo Diesel EXI,Kolkata,2012,41284,1,0,0,31.200000000000003,1399.0,5.0,2.5,12,ford,figo diesel exi
Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14165,1,1,0,17.7216,2755.0,7.0,19.64,5,toyota,innova crysta 2.8 gx at
Hyundai Santa Fe 4x4 AT,Mumbai,2011,67000,1,1,1,18.2832,2199.0,7.0,7.0,13,hyundai,santa fe 4x4 at
Honda City i-VTEC V,Kolkata,2011,32572,2,0,0,27.144,1497.0,5.0,3.87,13,honda,city i-vtec v
Hyundai i20 1.2 Magna Executive,Kochi,2018,14960,2,0,0,29.016,1197.0,5.0,6.27,6,hyundai,i20 1.2 magna executive
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Kochi,2015,55980,1,1,0,30.0612,2143.0,5.0,18.12,9,mercedes-benz,new c-class c 220d avantgarde edition c
Chevrolet Beat Diesel LT,Mumbai,2013,74000,1,0,0,39.686400000000006,936.0,5.0,2.65,11,chevrolet,beat diesel lt
Hyundai i20 Sportz 1.4 CRDi,Kochi,2015,56847,1,0,0,35.1624,1396.0,5.0,7.2,9,hyundai,i20 sportz 1.4 crdi
Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374,1,0,0,20.2644,2494.0,7.0,14.3,9,toyota,innova 2.5 z diesel 7 seater
Maruti Ertiga VDI,Chennai,2013,52000,1,0,0,32.4012,1248.0,7.0,6.9,11,maruti,ertiga vdi
Toyota Innova 2.5 V Diesel 7-seater,Mumbai,2014,118000,1,0,0,19.968000000000004,2494.0,7.0,10.75,10,toyota,innova 2.5 v diesel 7-seater
Hyundai Santro Xing XO eRLX Euro II,Mumbai,2007,72000,2,0,2,26.52,1086.0,5.0,0.95,17,hyundai,santro xing xo erlx euro ii
Honda City i VTEC V,Kochi,2016,33915,2,0,0,27.768,1497.0,5.0,8.09,8,honda,city i vtec v
BMW X1 sDrive20d,Ahmedabad,2014,82002,1,1,0,26.598000000000003,1995.0,5.0,18.5,10,bmw,x1 sdrive20d
Hyundai Grand i10 CRDi Era,Mumbai,2017,33000,1,0,0,37.44,1120.0,5.0,4.75,7,hyundai,grand i10 crdi era
Maruti Ciaz 1.3 Alpha,Chennai,2016,34000,1,0,0,43.8204,1248.0,5.0,8.45,8,maruti,ciaz 1.3 alpha
Skoda Rapid Leisure 1.6 TDI MT,Kolkata,2012,55000,1,0,0,31.98,1598.0,5.0,3.5,12,skoda,rapid leisure 1.6 tdi mt
Hyundai Accent CRDi,Kochi,2006,160538,1,0,0,20.436,1493.0,5.0,1.8,18,hyundai,accent crdi
Volkswagen Polo GT 1.5 TDI,Jaipur,2014,60000,1,0,1,31.0596,1498.0,5.0,3.7,10,volkswagen,polo gt 1.5 tdi
Honda Jazz 1.2 VX i VTEC,Coimbatore,2017,49575,2,0,0,29.172,1199.0,5.0,7.17,7,honda,jazz 1.2 vx i vtec
Hyundai i10 Era,Jaipur,2010,83000,2,0,0,30.9036,1086.0,5.0,1.75,14,hyundai,i10 era
Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Kochi,2018,51346,1,1,0,25.5528,1995.0,5.0,21.99,6,hyundai,tucson 2.0 e-vgt 2wd at gls
Toyota Innova Crysta 2.4 ZX MT,Pune,2017,43000,1,0,0,21.3408,2393.0,7.0,18.65,7,toyota,innova crysta 2.4 zx mt
Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,2011,35000,2,0,2,30.732,796.0,5.0,1.85,13,maruti,omni mpi cargo bsiii w/ immobiliser
Maruti Swift VXI BSIV,Coimbatore,2017,27872,2,0,1,31.824,1197.0,5.0,5.95,7,maruti,swift vxi bsiv
Hyundai Grand i10 Magna,Mumbai,2014,16514,2,0,0,29.484,1197.0,5.0,3.75,10,hyundai,grand i10 magna
Maruti Swift VDI,Pune,2012,120000,1,0,0,35.724,1248.0,5.0,3.75,12,maruti,swift vdi
Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,143275,1,0,0,34.32,1582.0,5.0,2.6,16,hyundai,verna crdi 1.6 sx
Hyundai Santro Xing XL,Hyderabad,2006,99000,2,0,0,26.52,1086.0,5.0,1.75,18,hyundai,santro xing xl
Hyundai i20 1.2 Sportz,Mumbai,2010,52000,2,0,0,26.52,1197.0,5.0,2.8,14,hyundai,i20 1.2 sportz
Mercedes-Benz GLE 350d,Coimbatore,2017,29819,1,1,0,18.049200000000003,2987.0,5.0,61.29,7,mercedes-benz,gle 350d
Mercedes-Benz New C-Class C 220 CDI CLASSIC,Bangalore,2014,57000,1,0,1,24.648000000000003,2148.0,5.0,18.0,10,mercedes-benz,new c-class c 220 cdi classic
Maruti Ritz ZDi,Hyderabad,2014,88500,1,0,0,36.192,1248.0,5.0,4.35,10,maruti,ritz zdi
Hyundai Creta 1.6 CRDi SX,Bangalore,2016,28000,1,0,0,30.685200000000005,1582.0,5.0,13.75,8,hyundai,creta 1.6 crdi sx
Maruti A-Star Vxi,Pune,2010,67000,2,0,0,29.64,998.0,5.0,2.0,14,maruti,a-star vxi
Renault Duster 110PS Diesel RXZ Option,Delhi,2016,26000,1,0,0,30.6384,1461.0,5.0,10.0,8,renault,duster 110ps diesel rxz option
Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,2010,120000,1,0,0,27.768,1248.0,5.0,1.65,14,fiat,grande punto 1.3 emotion pack (diesel)
BMW X3 xDrive30d M Sport,Coimbatore,2017,51982,1,1,0,25.818,2993.0,5.0,45.77,7,bmw,x3 xdrive30d m sport
Hyundai i10 Sportz,Bangalore,2010,36000,2,0,1,31.7616,1197.0,5.0,3.25,14,hyundai,i10 sportz
Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000,1,0,0,19.968000000000004,2494.0,7.0,12.8,8,toyota,innova 2.5 g4 diesel 7-seater
Maruti Zen VXI BSII,Mumbai,2002,60000,2,0,2,26.988000000000003,993.0,5.0,0.55,22,maruti,zen vxi bsii
Maruti Swift VDI,Hyderabad,2018,31025,1,0,0,44.304,1248.0,5.0,7.15,6,maruti,swift vdi
Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Pune,2013,105000,1,0,1,18.798,2179.0,8.0,7.0,11,mahindra,scorpio vlx 2.2 mhawk airbag bsiv
Tata Zest Quadrajet 1.3 75PS XE,Pune,2017,121900,1,0,0,35.802,1248.0,5.0,3.75,7,tata,zest quadrajet 1.3 75ps xe
Ford EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,2017,22695,2,0,0,29.4528,999.0,5.0,8.5,7,ford,ecosport 1.0 ecoboost titanium plus
Maruti Swift Dzire ZDI,Jaipur,2012,73000,1,0,0,36.504,1248.0,5.0,4.35,12,maruti,swift dzire zdi
Maruti Alto 800 LXI,Kochi,2016,32227,2,0,0,35.4744,796.0,5.0,3.26,8,maruti,alto 800 lxi
Honda City 1.5 S MT,Jaipur,2011,55000,2,0,0,26.52,1497.0,5.0,4.21,13,honda,city 1.5 s mt
Audi Q7 3.0 TDI Quattro Technology,Kochi,2018,11287,1,1,0,18.8292,2967.0,7.0,70.36,6,audi,q7 3.0 tdi quattro technology
Skoda Laura 1.9 TDI AT Ambiente,Mumbai,2009,48000,1,1,1,26.52,1896.0,5.0,2.95,15,skoda,laura 1.9 tdi at ambiente
Hyundai Verna 1.6 SX VTVT (O),Kochi,2012,54308,2,0,0,26.676,1591.0,5.0,4.28,12,hyundai,verna 1.6 sx vtvt (o)
Honda City 1.5 V AT,Jaipur,2009,78442,2,1,0,26.208,1497.0,5.0,3.57,15,honda,city 1.5 v at
Hyundai i20 Magna Optional 1.4 CRDi,Kolkata,2013,46000,1,0,0,34.164,1396.0,5.0,3.11,11,hyundai,i20 magna optional 1.4 crdi
Hyundai i20 Sportz AT 1.4,Coimbatore,2014,45051,2,1,0,23.4,1396.0,5.0,5.96,10,hyundai,i20 sportz at 1.4
Volkswagen Vento Diesel Highline,Hyderabad,2011,69000,1,0,0,32.0424,1598.0,5.0,4.7,13,volkswagen,vento diesel highline
Honda City i VTEC VX,Ahmedabad,2014,49000,2,0,0,27.144,1497.0,5.0,6.9,10,honda,city i vtec vx
Tata Zest Quadrajet 1.3 75PS XE,Pune,2018,45000,1,0,0,35.802,1248.0,5.0,5.25,6,tata,zest quadrajet 1.3 75ps xe
BMW 5 Series 2003-2012 520d,Pune,2015,64000,1,1,0,28.8288,1995.0,5.0,28.0,9,bmw,5 series 2003-2012 520d
Maruti Wagon R LXI Minor,Delhi,2009,60000,2,0,0,29.484,1061.0,5.0,1.35,15,maruti,wagon r lxi minor
Honda Jazz VX,Delhi,2015,62178,2,0,0,28.392,1199.0,5.0,4.85,9,honda,jazz vx
Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Coimbatore,2012,58006,1,0,0,23.4,1896.0,5.0,6.7,12,volkswagen,jetta 2007-2011 2.0 tdi comfortline
Hyundai i10 Magna 1.2,Hyderabad,2010,74000,2,0,0,31.7616,1197.0,5.0,3.1,14,hyundai,i10 magna 1.2
Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,77771,1,1,0,30.0612,2143.0,5.0,18.64,9,mercedes-benz,new c-class c 220 cdi avantgarde
Hyundai i10 Magna 1.2 iTech SE,Pune,2012,45275,2,0,0,31.7616,1197.0,5.0,2.8,12,hyundai,i10 magna 1.2 itech se
Toyota Innova Crysta 2.4 ZX MT,Chennai,2016,48000,1,0,0,21.3408,2393.0,7.0,20.25,8,toyota,innova crysta 2.4 zx mt
Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,31652,1,1,0,27.5808,1968.0,5.0,26.78,9,audi,a6 2011-2015 2.0 tdi technology
Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2010,109000,1,0,1,20.2644,2494.0,7.0,8.26,14,toyota,innova 2.5 vx (diesel) 7 seater
Volkswagen Polo Petrol Trendline 1.2L,Mumbai,2015,31978,2,0,0,25.6932,1198.0,5.0,3.89,9,volkswagen,polo petrol trendline 1.2l
Maruti Alto K10 LXI,Hyderabad,2011,70000,2,0,0,32.635200000000005,998.0,5.0,2.1,13,maruti,alto k10 lxi
Honda City i-VTEC CVT ZX,Mumbai,2017,15000,2,1,0,28.08,1497.0,5.0,12.69,7,honda,city i-vtec cvt zx
Tata Indigo LX,Coimbatore,2013,59138,1,0,0,26.52,1405.0,5.0,2.58,11,tata,indigo lx
Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,61726,1,1,0,27.5808,1968.0,5.0,20.77,10,audi,a6 2011-2015 2.0 tdi premium plus
Mercedes-Benz GLA Class 200 CDI SPORT,Delhi,2015,48000,1,1,0,27.924,2143.0,5.0,20.26,9,mercedes-benz,gla class 200 cdi sport
Hyundai Santro Xing XL,Chennai,2006,58000,2,0,1,26.52,1086.0,5.0,1.5,18,hyundai,santro xing xl
Maruti Swift VDI BSIV,Kolkata,2011,60020,1,0,0,27.768,1248.0,5.0,2.5,13,maruti,swift vdi bsiv
Maruti Celerio VXI AT,Hyderabad,2014,77815,2,1,0,36.036,998.0,5.0,4.25,10,maruti,celerio vxi at
Mercedes-Benz GLE 250d,Hyderabad,2017,29000,1,1,0,27.924,2143.0,5.0,57.0,7,mercedes-benz,gle 250d
Land Rover Range Rover HSE Dynamic,Delhi,2017,44000,1,1,0,19.812,2179.0,5.0,44.0,7,land,rover range rover hse dynamic
Volkswagen Vento Diesel Trendline,Hyderabad,2011,108626,1,0,0,32.0424,1598.0,5.0,3.65,13,volkswagen,vento diesel trendline
Maruti Omni 8 Seater BSIV,Hyderabad,2012,71791,2,0,0,21.84,796.0,5.0,2.05,12,maruti,omni 8 seater bsiv
Honda Brio 1.2 VX MT,Kochi,2012,91931,2,0,0,28.86,1198.0,5.0,3.13,12,honda,brio 1.2 vx mt
Tata Sumo Delux,Hyderabad,2000,158000,1,0,1,21.9492,2956.0,7.0,1.5,24,tata,sumo delux
Tata Indica Vista Aura 1.3 Quadrajet,Pune,2012,91183,1,0,0,28.08,1248.0,5.0,2.85,12,tata,indica vista aura 1.3 quadrajet
Maruti Wagon R LXI BS IV,Delhi,2012,65000,2,0,0,29.484,998.0,5.0,2.65,12,maruti,wagon r lxi bs iv
Mahindra XUV500 W8 4WD,Hyderabad,2015,88428,1,0,0,24.96,2179.0,7.0,10.6,9,mahindra,xuv500 w8 4wd
Tata Indigo LS Dicor,Pune,2008,138000,1,0,1,26.676,1396.0,5.0,1.25,16,tata,indigo ls dicor
Maruti Ertiga Paseo VXI,Mumbai,2018,18000,2,0,0,24.9912,1373.0,7.0,8.25,6,maruti,ertiga paseo vxi
Honda Accord 2.4 A/T,Mumbai,2011,60000,2,1,0,18.252,2354.0,5.0,4.45,13,honda,accord 2.4 a/t
Maruti Swift Dzire VDi,Kolkata,2012,48000,1,0,0,30.108,1248.0,5.0,3.7,12,maruti,swift dzire vdi
Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2009,160000,1,0,0,27.768,1399.0,5.0,2.8,15,ford,fiesta exi 1.4 tdci ltd
Honda City ZX GXi,Kolkata,2008,40000,2,0,0,27.612,1497.0,5.0,1.8,16,honda,city zx gxi
Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,51495,1,1,0,27.5808,1968.0,5.0,21.95,10,audi,a6 2011-2015 2.0 tdi premium plus
BMW 6 Series 640d Gran Coupe,Mumbai,2011,30000,1,1,0,14.8512,2993.0,4.0,49.0,13,bmw,6 series 640d gran coupe
Audi Q7 45 TDI Quattro Technology,Coimbatore,2017,97430,1,1,0,23.01,2967.0,7.0,62.67,7,audi,q7 45 tdi quattro technology
Maruti Zen Estilo LXI Green (CNG),Pune,2008,42496,0,0,0,26.3,998.0,5.0,1.4,16,maruti,zen estilo lxi green (cng)
Hyundai i20 1.4 CRDi Asta,Pune,2012,83000,1,0,0,35.88,1396.0,5.0,5.5,12,hyundai,i20 1.4 crdi asta
Hyundai i10 Sportz AT,Bangalore,2009,37000,2,1,2,26.442,1197.0,5.0,2.95,15,hyundai,i10 sportz at
Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,28503,2,1,0,29.64,1199.0,5.0,6.86,8,honda,jazz 1.2 v cvt i vtec
Maruti Swift VDI BSIV,Hyderabad,2015,76496,1,0,0,39.312,1248.0,5.0,6.15,9,maruti,swift vdi bsiv
Hyundai i20 Asta 1.2,Pune,2011,79152,2,0,1,28.86,1197.0,5.0,3.3,13,hyundai,i20 asta 1.2
Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2011,32000,2,0,0,25.6932,1198.0,5.0,2.55,13,volkswagen,polo petrol comfortline 1.2l
Maruti Alto LXi,Ahmedabad,2009,35000,2,0,0,30.732,796.0,5.0,1.5,15,maruti,alto lxi
Toyota Corolla H4,Chennai,2004,105000,2,1,1,17.628,1794.0,5.0,2.5,20,toyota,corolla h4
Maruti Alto LXi,Chennai,2006,56000,2,0,1,30.732,796.0,5.0,1.4,18,maruti,alto lxi
Tata Manza ELAN Quadrajet BS IV,Pune,2012,73000,1,0,0,32.9472,1248.0,5.0,3.4,12,tata,manza elan quadrajet bs iv
Maruti Alto LXi,Pune,2012,38000,2,0,0,30.732,796.0,5.0,2.25,12,maruti,alto lxi
Skoda Octavia Ambition Plus 2.0 TDI AT,Kolkata,2013,775000,1,1,0,30.108,1968.0,5.0,7.5,11,skoda,octavia ambition plus 2.0 tdi at
Toyota Corolla H4,Kolkata,2008,80000,2,1,0,17.628,1794.0,5.0,2.8,16,toyota,corolla h4
Hyundai i20 Asta Option 1.2,Coimbatore,2016,24973,2,0,0,29.016,1197.0,5.0,7.66,8,hyundai,i20 asta option 1.2
Maruti Vitara Brezza LDi,Chennai,2016,45000,1,0,0,37.908,1248.0,5.0,7.15,8,maruti,vitara brezza ldi
Honda City 1.5 V MT,Delhi,2010,87430,2,0,0,26.52,1497.0,5.0,3.5,14,honda,city 1.5 v mt
Tata Indica Vista Aqua 1.3 Quadrajet,Hyderabad,2014,133944,1,0,1,28.08,1248.0,5.0,3.5,10,tata,indica vista aqua 1.3 quadrajet
Honda Amaze S i-Dtech,Kolkata,2013,57000,1,0,0,40.248000000000005,1498.0,5.0,3.45,11,honda,amaze s i-dtech
Hyundai EON D Lite Plus,Coimbatore,2016,27904,2,0,0,32.916000000000004,814.0,5.0,3.55,8,hyundai,eon d lite plus
BMW 3 Series Luxury Line,Kochi,2015,30717,1,1,1,33.945600000000006,1995.0,5.0,25.99,9,bmw,3 series luxury line
Hyundai Verna 1.6 SX,Bangalore,2012,80000,1,0,0,34.8192,1582.0,5.0,5.25,12,hyundai,verna 1.6 sx
Tata Manza Club Class Quadrajet90 LS,Ahmedabad,2013,47304,1,0,0,32.7912,1248.0,5.0,2.9,11,tata,manza club class quadrajet90 ls
Skoda Octavia RS,Jaipur,2005,100000,2,1,0,22.542,1984.0,5.0,2.05,19,skoda,octavia rs
Maruti Alto K10 VXI,Pune,2017,30000,2,0,0,37.5492,998.0,5.0,3.75,7,maruti,alto k10 vxi
Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,68000,1,0,0,35.412,1498.0,5.0,6.75,10,ford,ecosport 1.5 dv5 mt titanium optional
Chevrolet Spark 1.0 LS,Kolkata,2011,21000,2,0,1,28.08,995.0,5.0,0.95,13,chevrolet,spark 1.0 ls
Jaguar XF 2.0 Diesel Portfolio,Hyderabad,2017,21000,1,1,0,30.1548,1999.0,5.0,52.0,7,jaguar,xf 2.0 diesel portfolio
Honda CR-V RVi MT,Jaipur,2007,119000,2,0,2,20.436,1997.0,5.0,3.91,17,honda,cr-v rvi mt
Skoda Superb L&K 1.8 TSI AT,Kochi,2019,13747,2,1,0,22.8852,1798.0,5.0,27.3,5,skoda,superb l&k 1.8 tsi at
Hyundai i10 Magna 1.2,Chennai,2009,620000,2,0,0,31.7616,1197.0,5.0,2.7,15,hyundai,i10 magna 1.2
Maruti Swift LDI,Delhi,2013,70000,1,0,0,35.724,1248.0,5.0,3.5,11,maruti,swift ldi
Maruti Swift Dzire VXi AT,Mumbai,2016,18000,2,1,0,28.86,1197.0,5.0,6.2,8,maruti,swift dzire vxi at
Nissan Micra Diesel XV,Chennai,2011,83000,1,0,0,36.0048,1461.0,5.0,2.75,13,nissan,micra diesel xv
Maruti Swift Dzire Tour LDI,Mumbai,2015,130000,1,0,0,36.504,1248.0,5.0,3.25,9,maruti,swift dzire tour ldi
Ford Fiesta Classic 1.4 Duratorq CLXI,Pune,2012,63400,1,0,0,27.768,1399.0,5.0,3.25,12,ford,fiesta classic 1.4 duratorq clxi
Maruti Zen LX,Kolkata,2003,65000,2,0,0,26.988000000000003,993.0,5.0,0.65,21,maruti,zen lx
Mini Clubman Cooper S,Pune,2017,8350,2,0,0,21.528,1998.0,5.0,35.0,7,mini,clubman cooper s
Toyota Etios GD,Kolkata,2014,45000,1,0,0,36.8004,1364.0,5.0,3.25,10,toyota,etios gd
Maruti Alto 800 2016-2019 LXI,Kolkata,2018,26200,2,0,0,38.532,796.0,5.0,2.9,6,maruti,alto 800 2016-2019 lxi
Maruti Alto VXi,Bangalore,2011,11000,2,0,2,29.484,796.0,5.0,2.9,13,maruti,alto vxi
BMW X5 3.0d,Bangalore,2009,90000,1,1,1,17.16,2993.0,5.0,17.75,15,bmw,x5 3.0d
Nissan Teana XV,Mumbai,2015,74000,2,1,1,17.2692,2496.0,5.0,8.25,9,nissan,teana xv
Hyundai Grand i10 AT Asta,Coimbatore,2015,37081,2,1,0,29.484,1197.0,5.0,5.77,9,hyundai,grand i10 at asta
Maruti Vitara Brezza ZDi Plus,Hyderabad,2017,39000,1,0,0,37.908,1248.0,5.0,9.49,7,maruti,vitara brezza zdi plus
Audi Q7 3.0 TDI Quattro Premium Plus,Mumbai,2008,99000,1,1,2,18.8292,2967.0,7.0,12.95,16,audi,q7 3.0 tdi quattro premium plus
Mercedes-Benz GLA Class 200 CDI,Chennai,2015,38000,1,1,0,27.924,2143.0,5.0,20.0,9,mercedes-benz,gla class 200 cdi
Maruti 800 AC,Chennai,2007,72000,2,0,2,25.116000000000003,796.0,4.0,1.0,17,maruti,800 ac
Renault Duster 85PS Diesel RxL,Chennai,2015,93000,1,0,1,31.902,1461.0,5.0,7.1,9,renault,duster 85ps diesel rxl
Toyota Corolla Altis D-4D GL,Mumbai,2017,5900,1,0,0,33.4308,1364.0,5.0,16.5,7,toyota,corolla altis d-4d gl
Mercedes-Benz New C-Class 220,Chennai,2014,25000,1,0,0,24.648000000000003,2148.0,5.0,26.0,10,mercedes-benz,new c-class 220
Maruti Ritz VDi,Hyderabad,2010,68000,1,0,1,32.916000000000004,1248.0,5.0,3.2,14,maruti,ritz vdi
Honda BRV i-VTEC V CVT,Kochi,2017,35676,2,1,0,24.96,1497.0,7.0,9.48,7,honda,brv i-vtec v cvt
Hyundai Xcent 1.1 CRDi Base,Kochi,2015,74310,1,0,0,38.064,1120.0,5.0,4.0,9,hyundai,xcent 1.1 crdi base
Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Jaipur,2014,59364,1,1,0,22.167600000000004,2143.0,5.0,26.5,10,mercedes-benz,e-class 2009-2013 e250 cdi avantgarde
Mercedes-Benz B Class B180,Kochi,2014,41380,2,1,1,23.088,1595.0,5.0,11.77,10,mercedes-benz,b class b180
Mercedes-Benz E-Class 2015-2017 E250 Edition E,Bangalore,2017,33900,1,1,0,23.4,2143.0,5.0,37.0,7,mercedes-benz,e-class 2015-2017 e250 edition e
Honda City i VTEC VX Option,Mumbai,2016,28000,2,0,0,27.768,1497.0,5.0,8.75,8,honda,city i vtec vx option
